material_id,formula_pretty,icsd,crystal_system,symbol,number,point_group,nsites,nelements,volume,density,energy_per_atom,formation_energy_per_atom
mp-755321,SrCrO3,,Hexagonal,P6_3/mmc,194.0,6/mmm,20.0,3.0,240.9677928762300,5.1714940139379000,-7.785740088500000,-2.5492186770833300
mp-761337,SrCrO3,,Orthorhombic,Ama2,40.0,mm2,30.0,3.0,364.730946713303,5.124997657756190,-7.824536523000000,-2.588015111583330
mp-1372100,SrCrO3,,Orthorhombic,Cmcm,63.0,mmm,30.0,3.0,364.7311738206690,5.124994466571010,-7.7131214540000000,-2.4766000425833300
mp-1325463,SrCrO3,,Orthorhombic,Cmcm,63.0,mmm,70.0,3.0,862.2334892881980,5.058458409032560,-7.683591969857140,-2.447070558440480
mp-769855,SrCrO3,,Orthorhombic,Ama2,40.0,mm2,20.0,3.0,248.0153496233370,5.024541828978770,-7.8119524545,-2.5754310430833300
mp-1192969,SrCuO3,,Orthorhombic,Pmma,51.0,mmm,30.0,3.0,353.5358139858940,5.612782439880310,-5.829770215333330,-1.7040169639166700
mp-29049,SrCuO3,,Orthorhombic,Pmmm,47.0,mmm,15.0,3.0,178.39607754600400,5.561556161729810,-5.832814253333330,-1.707061001916670
mp-1076711,SrCuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,56.55239894415370,5.8480266256207100,-5.867270728000000,-1.7415174765833300
mp-1187145,SrDyO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,83.6217141622725,5.919956586919830,-7.257123012000000,-3.029853726583330
mp-1187147,SrErO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,81.45420436686250,6.174505378718420,-7.304388106,-3.0849324265833300
mp-1100775,SrEuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,84.23687860562260,5.669031021371440,-8.043778978,-2.686466700583330
mp-510624,SrFeO3,"['icsd-92335', 'icsd-91062', 'icsd-163228']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,56.12970212480510,5.664240346569510,-7.22424936,-2.2243332005833300
mp-555731,SrGeO3,['icsd-28603'],Hexagonal,P-62m,189.0,-6m2,15.0,3.0,248.667874130049,4.1720814751358400,-6.862306664,-2.6317891755833300
mp-17464,SrGeO3,['icsd-59303'],Monoclinic,C2/c,15.0,2/m,30.0,3.0,480.6018637681070,4.31734751498995,-6.974983127333330,-2.7444656389166700
mp-1016999,SrGeO3,['icsd-195084'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,57.36998463477620,6.027906042529570,-6.824938958,-2.594421469583330
mp-554869,SrGeO3,['icsd-200166'],Triclinic,P-1,2.0,-1,60.0,3.0,901.2435295489330,4.604582877343410,-6.9730983885,-2.7425809000833300
mp-1207079,SrH3Pd,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,56.10240616351810,5.83276536784657,-3.926642214,-0.5171315343333330
mp-550908,SrHfO3,['icsd-161595'],Tetragonal,P4/mbm,127.0,4/mmm,10.0,3.0,136.00212319147200,7.6703058011099,-9.09819543,-3.8008457065833300
mp-3378,SrHfO3,"['icsd-84280', 'icsd-187358', 'icsd-184997', 'icsd-162930', 'icsd-86830', 'icsd-89383', 'icsd-161599', 'icsd-164623', 'icsd-162906']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,270.9121553948900,7.701226052099760,-9.111064951,-3.8137152275833300
mp-4551,SrHfO3,"['icsd-89386', 'icsd-161593', 'icsd-29154', 'icsd-164620', 'icsd-184791']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,71.01997313864920,7.34425703345636,-9.078107392,-3.780757668583330
mp-13108,SrHfO3,['icsd-161594'],Tetragonal,P4mm,99.0,4mm,5.0,3.0,71.00848373784920,7.345445357839500,-9.078168534,-3.780818810583330
mp-13109,SrHfO3,['icsd-161597'],Orthorhombic,Imma,74.0,mmm,10.0,3.0,135.63234605846900,7.691217506693520,-9.108384599,-3.8110348755833300
mp-3721,SrHfO3,"['icsd-89385', 'icsd-164621', 'icsd-161598']",Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,135.60049749179700,7.69302394736362,-9.105002859000000,-3.807653135583330
mp-4673,SrHfO3,"['icsd-164622', 'icsd-89384', 'icsd-161596']",Orthorhombic,Cmcm,63.0,mmm,20.0,3.0,271.36984791729200,7.688237160355050,-9.106615400000000,-3.8092656765833300
mp-1208643,SrHfS3,['icsd-638863'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,464.28014399911600,5.183263719549970,-6.9241553385,-2.112948921708330
mp-971996,SrHoO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,82.61883275427300,6.040663396361040,-7.280823688,-3.058429996583330
mp-972021,SrInO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,74.85410238575710,5.555595225065160,-5.974557026,-2.1183083625833300
mp-1105160,SrIrO3,['icsd-196446'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,254.9461238569640,8.541148204505300,-7.081156114,-2.007557360583330
mp-1193907,SrIrO3,['icsd-187813'],Monoclinic,C2/c,15.0,2/m,30.0,3.0,384.2771400263830,8.499852324849450,-7.105362223666670,-2.0317634702500000
mp-1016848,SrIrO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.90634971621030,8.518451756735810,-6.967076222,-1.8934774685833300
mp-17097,SrIrO3,,Orthorhombic,Cmcm,63.0,mmm,30.0,3.0,384.24436696692500,8.500577296220710,-7.08952906,-2.0159303065833300
mp-24419,SrLiH3,['icsd-23978'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,99.30372545490400,1.6317958382207600,-2.88732634,-0.13200744900000000
mp-1187183,SrLiO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,59.75065311696790,3.961883403012010,-5.383844408,-1.6961479172500000
mp-1187182,SrMgO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,65.23522261710270,4.070787384514320,-5.950681476,-2.3247135485833300
mp-1193101,SrMnO3,['icsd-185417'],Hexagonal,P6_3/mmc,194.0,6/mmm,30.0,3.0,340.51092050106100,5.575611297425900,-7.623904114666670,-2.4855891388362100
mp-559975,SrMnO3,['icsd-157936'],Orthorhombic,C222_1,20.0,222,20.0,3.0,246.82028281498600,5.1280402987673500,-7.6389496565,-2.5006346806695400
mp-1017466,SrMnO3,"['icsd-188415', 'icsd-236949']",Cubic,Pm-3m,221.0,mmm,20.0,3.0,231.64938296111500,5.463879681651760,-7.5897023070000000,-2.4513873311695400
mp-19001,SrMnO3,"['icsd-188416', 'icsd-157935', 'icsd-202615']",Hexagonal,P6_3/mmc,194.0,6/mmm,20.0,3.0,234.10501793574900,5.406566540046490,-7.6358860055,-2.4975710296695400
mp-1218206,SrMnO3,,Hexagonal,P6_3mc,186.0,6mm,20.0,3.0,245.70082607116200,5.151404564109280,-7.6263307530000000,-2.4880157771695400
mp-1542758,SrMoO3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,135.04259794686600,5.694668839870290,-8.073330959,-2.5982890195833300
mp-1187247,SrMoO3,,Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,134.51072644002800,5.71718624184237,-8.033093229000000,-2.558051289583330
mp-1078716,SrMoO3,['icsd-174205'],Orthorhombic,Imma,74.0,mmm,10.0,3.0,126.32524882412800,6.087641874775180,-8.064238283,-2.589196343583330
mp-18747,SrMoO3,"['icsd-174207', 'icsd-71994', 'icsd-174206', 'icsd-187482', 'icsd-174208']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,67.94623090034400,5.659054699524620,-7.989233434000000,-2.514191494583330
mp-7006,SrNbO3,['icsd-42004'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,67.40372672579460,5.629866643903790,-8.502292542,-3.1761196165833300
mp-10339,SrNbO3,['icsd-88723'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,266.950371096918,5.686060539403960,-8.507971198,-3.1817982725833300
mp-1173150,SrNbO3,,Tetragonal,P4/mbm,127.0,4/mmm,20.0,3.0,267.1054530886570,5.682759200612840,-8.5061820585,-3.1800091330833300
mp-1101333,SrNdO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,90.91035675028430,5.111835569658960,-7.070098142000000,-2.8105567380833300
mp-1291939,SrNiO3,,Orthorhombic,Pmma,51.0,mmm,20.0,3.0,237.62582013820400,5.431430013891440,-6.2211368685,-1.759197615083330
mp-1299294,SrNiO3,,Trigonal,R-3m,166.0,-3m,20.0,3.0,238.47903102811600,5.4119978851391900,-6.2194994765,-1.757560223083330
mp-752649,SrNiO3,,Monoclinic,C2,5.0,2,5.0,3.0,57.02413804031100,5.658340730472060,-6.203257982,-1.7413187285833300
mp-1101421,SrNiO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,236.18963103060800,5.464456699231450,-6.2252305455,-1.7632912920833300
mp-1281591,SrNiO3,,Orthorhombic,Cmmm,65.0,mmm,20.0,3.0,235.068733435189,5.490513318012390,-6.2143859635,-1.7524467100833300
mp-762506,SrNiO3,,Cubic,Pm-3m,221.0,m-3m,10.0,3.0,118.50465607365800,5.445558235163310,-6.22725944,-1.765320186583330
mp-867195,SrOsO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.63388435567390,8.503074601842130,-7.619098774000000,-2.0677133705833300
mp-1105153,SrOsO3,"['icsd-239450', 'icsd-237731', 'icsd-237732', 'icsd-239451']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,251.60559242284300,8.602092833802460,-7.6549400565,-2.1035546530833300
mp-20489,SrPbO3,"['icsd-78682', 'icsd-4121']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,296.90377048683900,7.669326838228550,-6.2053422305000000,-2.1569008990833300
mp-1187190,SrPdO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,65.91341396431490,6.09760384930354,-6.020320384,-1.6784321045833300
mp-20464,SrPrO3,"['icsd-84882', 'icsd-85816']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,351.1605864581460,5.230450051142070,-7.262379620500000,-3.0002865520833300
mp-9788,SrPS3,['icsd-405191'],Monoclinic,P2_1/c,14.0,2/m,20.0,3.0,484.9034841602530,2.942153579162790,-5.331276638,-1.4288475258750000
mp-7198,SrPSe3,['icsd-412766'],Monoclinic,P2_1/c,14.0,2/m,20.0,3.0,548.3337108817400,4.305976869473030,-4.7588590135,-1.24075293490625
mp-1187202,SrPtO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,67.0436533800309,8.19084126274852,-6.2217723420000000,-1.701633760583330
mp-1207172,SrPuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,83.05762881533010,7.589559929454950,-9.490294574,-3.3308149905833300
mp-989623,SrReN3,,Monoclinic,C2/c,15.0,2/m,20.0,3.0,340.57102630398600,6.1599655650587400,-8.5572458865,-0.7285448038333340
mp-1187226,SrReO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.851842473577,8.369426730912320,-8.19681131,-2.4019939555833300
mp-1208626,SrRhO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,243.5485698025020,6.505115960749280,-6.795857150000000,-2.017083658583330
mp-1206846,SrRhO3,,Orthorhombic,Imma,74.0,mmm,10.0,3.0,121.7055259194720,6.508791103241230,-6.78409905,-2.0053255585833300
mp-1206840,SrRhO3,,Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,126.55303029275200,6.259477489298200,-6.771267952,-1.9924944605833300
mp-1017441,SrRhO3,['icsd-187483'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,64.21547336522840,6.167951451627040,-6.709019372,-1.930245880583330
mp-4346,SrRuO3,"['icsd-261370', 'icsd-82982', 'icsd-86941', 'icsd-69360', 'icsd-82983', 'icsd-82984', 'icsd-162777', 'icsd-187484', 'icsd-157118', 'icsd-82981']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.39114104699640,6.2000777429113100,-7.3114153680000000,-2.1506229425833300
mp-34212,SrRuO3,,Orthorhombic,Imma,74.0,mmm,10.0,3.0,121.67083063950900,6.460546059190100,-7.347824646000000,-2.1870322205833300
mp-22390,SrRuO3,"['icsd-247468', 'icsd-157117', 'icsd-190462', 'icsd-157113', 'icsd-75561', 'icsd-180908', 'icsd-82978', 'icsd-65691', 'icsd-154896', 'icsd-84279', 'icsd-190463', 'icsd-154894', 'icsd-78627', 'icsd-97368', 'icsd-78628', 'icsd-190464', 'icsd-86939', 'icsd-193855', 'icsd-78317', 'icsd-154895', 'icsd-180907', 'icsd-157116', 'icsd-82977', 'icsd-56697', 'icsd-180909']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,243.42479049130700,6.458339792097220,-7.352754366000000,-2.191961940583330
mp-611033,SrRuO3,['icsd-261369'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,353.5414934632130,4.446776516704730,-6.8430263375,-1.6822339120833300
mp-1179112,SrRuO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,386.9285364843330,4.0630758979354600,-6.8561200505,-1.6953276250833300
mp-1079352,SrRuO3,['icsd-180910'],Orthorhombic,Cmcm,63.0,mmm,10.0,3.0,124.54563470890500,6.311421570444360,-7.309746427,-2.1489540015833300
mp-4525,SrRuO3,['icsd-86940'],Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,121.7170792137350,6.458091259535980,-7.342385074000000,-2.181592648583330
mp-1192792,SrRuO3,"['icsd-82977', 'icsd-82978']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,3116.7945187666300,0.5044028412354400,-3.1924812135,1.9683112119166700
mp-22534,SrRuO3,,Tetragonal,P4/mmm,123.0,4/mmm,5.0,3.0,89.21277546643070,4.405534976894930,-6.84201519,-1.6812227645833300
mp-1187192,SrSbO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,74.54787045732390,5.733048487761330,-6.5086687660000000,-2.3769566005833300
mp-1204655,SrSbSe3,['icsd-604143'],Orthorhombic,P2_12_12_1,19.0,222,80.0,3.0,2247.1917757468300,5.276147211705710,-4.50531472275,-1.2440688974895800
mp-1187191,SrScO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,70.95413907681150,4.225974288378020,-7.7603096140000000,-3.1879038755833300
mp-3395,SrSeO3,"['icsd-240888', 'icsd-159881']",Monoclinic,P2_1/m,11,2/m,10,3,153.211821316442,4.65127926656231,-6.32210198,-2.31700776705208
mp-555098,SrSeO3,['icsd-419386'],Orthorhombic,Pnma,62,mmm,20,3,306.49128877949,4.65025267582159,-6.3214944575,-2.31640024455208
mp-1017439,SrSiO3,['icsd-248973'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,50.607918520880600,5.371420069070960,-7.50927637,-3.1183008465833300
mp-561547,SrSiO3,['icsd-32678'],Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,565.4296903578270,3.8460858187328200,-7.7975248545,-3.4065493310833300
mp-18313,SrSiO3,['icsd-32677'],Triclinic,P-1,2.0,-1,30.0,3.0,425.60981406345400,3.832191555006370,-7.813686048333330,-3.422710524916670
mp-1173151,SrSiO3,,Monoclinic,Pc,7.0,m,20.0,3.0,368.42290552265000,2.951351668119930,-6.9305118545,-2.539536331083330
mp-3978,SrSiO3,"['icsd-38271', 'icsd-59308', 'icsd-261228']",Monoclinic,C2/c,15.0,2/m,30.0,3.0,447.8557103265810,3.6418388725968100,-7.8335523,-3.4425767765833300
mp-12866,SrSnO3,['icsd-153531'],Orthorhombic,Imma,74.0,mmm,10.0,3.0,133.32770579400200,6.335096060087700,-6.740627184,-2.632800895583330
mp-2879,SrSnO3,"['icsd-90846', 'icsd-161783', 'icsd-424825', 'icsd-262981', 'icsd-238971', 'icsd-97432', 'icsd-190602', 'icsd-59161', 'icsd-188140', 'icsd-90845', 'icsd-238970', 'icsd-261492', 'icsd-261491', 'icsd-153530']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,266.2174999396320,6.345516909051060,-6.7465352295,-2.638708941083330
mp-546973,SrSnO3,"['icsd-181089', 'icsd-27047']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,69.67305836625310,6.061480890045350,-6.698800456000000,-2.5909741675833300
mp-12867,SrSnO3,['icsd-153532'],Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,132.9109082147510,6.354962395647650,-6.7350608650000000,-2.6272345765833300
mp-1205419,SrSnS3,['icsd-651032'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,459.3685815383810,4.374305090181210,-5.0007033915,-1.379020409708330
mp-1186755,SrTaO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,67.26411512562390,7.815019078429380,-8.959535526,-3.282068082583330
mp-21898,SrTbO3,"['icsd-86734', 'icsd-89027', 'icsd-89026', 'icsd-86735']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,323.7983001948790,6.042046191047740,-7.380450356,-3.147665218583330
mp-989586,SrTcN3,,Orthorhombic,C222_1,20.0,222,10.0,3.0,153.292862646688,4.93180533846463,-7.963560568,-0.5516371333333330
mp-989546,SrTcN3,,Orthorhombic,Cmcm,63.0,mmm,10.0,3.0,153.35081193079500,4.929941673152920,-7.963568953000000,-0.5516455183333320
mp-989530,SrTcN3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,149.73162118535500,5.049104206342520,-7.974125774000000,-0.5622023393333320
mp-989627,SrTcN3,,Monoclinic,C2/c,15.0,2/m,20.0,3.0,332.2089200514950,4.551416369146700,-7.983468363,-0.5715449283333330
mp-1188414,SrTcO3,['icsd-183450'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,248.55721198037100,6.242943339731500,-7.8343585495,-2.4563188430833300
mp-1079334,SrTcO3,"['icsd-183451', 'icsd-236759']",Orthorhombic,Imma,74.0,mmm,10.0,3.0,125.55473589302000,6.1794904829286900,-7.832268012,-2.454228305583330
mp-12631,SrTcO3,"['icsd-109076', 'icsd-183453', 'icsd-183452']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,62.21175901326080,6.235672386085120,-7.832244516,-2.4542048095833300
mp-5229,SrTiO3,"['icsd-192314', 'icsd-181652', 'icsd-65090', 'icsd-182763', 'icsd-94573', 'icsd-65089', 'icsd-80871', 'icsd-56717', 'icsd-248379', 'icsd-191828', 'icsd-76186', 'icsd-80873', 'icsd-248380', 'icsd-91899', 'icsd-23076', 'icsd-187296', 'icsd-201256', 'icsd-187619', 'icsd-182762', 'icsd-186725', 'icsd-290370', 'icsd-80874', 'icsd-65088', 'icsd-80872', 'icsd-170091', 'icsd-290617', 'icsd-186895', 'icsd-56092', 'icsd-184455', 'icsd-262269', 'icsd-187480', 'icsd-184921', 'icsd-56718', 'icsd-27045', 'icsd-182764']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,59.90045030664280,5.086511723754530,-8.437130902,-3.55212058125
mp-4651,SrTiO3,"['icsd-182248', 'icsd-182247']",Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,119.62507795144600,5.093987781835850,-8.438022916,-3.5530125952500000
mp-776018,SrTiO3,,Hexagonal,P6_3/mmc,194.0,6/mmm,30.0,3.0,381.021066927438,4.797913331143010,-8.398920444666670,-3.5139101239166700
mp-551830,SrTiO3,,Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,119.78460372892200,5.087203751701340,-8.437440668,-3.552430347250000
mp-1080529,SrTiS3,['icsd-651070'],Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,220.75622591753700,3.48544654112479,-6.239343795,-1.8404767808750000
mp-981367,SrTlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,78.3784643099874,7.2033278327533800,-5.40582679,-1.6273862432500000
mp-1186758,SrTmO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,80.4155987800097,6.28884423301585,-7.323091074,-3.1220120719166700
mp-18717,SrVO3,"['icsd-96291', 'icsd-88982', 'icsd-108826']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,59.35966561911510,5.21885807260035,-8.00291119,-2.880218058583330
mp-989513,SrWN3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,152.79145926957800,6.813809556373790,-8.785319286,-0.8538975943333330
mp-989625,SrWN3,,Triclinic,P1,1.0,1,10.0,3.0,144.6505729883570,7.197288498726830,-8.788762037,-0.8573403453333330
mp-1186764,SrWO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,68.98501547948390,7.689681846972680,-8.354587706,-2.4570497425833300
mp-1186756,SrYbO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,80.39100889342020,6.375576154367510,-6.003040478,-2.3892069045833300
mp-1186757,SrZnO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.04788092844680,5.294603309951960,-5.430285770000000,-1.8724251305833300
mp-5076,SrZrO3,"['icsd-1522', 'icsd-89357', 'icsd-89356', 'icsd-89362', 'icsd-89361', 'icsd-89358', 'icsd-290620', 'icsd-188451', 'icsd-89360', 'icsd-89359']",Tetragonal,I4/mcm,140.0,4/mmm,10.0,3.0,139.29130396935400,5.408526222661620,-8.665868154,-3.650416110583330
mp-3626,SrZrO3,"['icsd-89355', 'icsd-188452']",Orthorhombic,Cmcm,63.0,mmm,20.0,3.0,279.02747839948400,5.39990308071661,-8.670266024,-3.6548139805833300
mp-4387,SrZrO3,"['icsd-650', 'icsd-159454', 'icsd-184465', 'icsd-173398', 'icsd-188454', 'icsd-89354']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,278.2199660312180,5.415575890210900,-8.6784611755,-3.663009132083330
mp-1020622,SrZrO3,['icsd-188450'],Tetragonal,P4/mbm,127.0,4/mmm,10.0,3.0,139.96387922066500,5.382536367967060,-8.658711245000000,-3.6432592015833300
mp-1068742,SrZrO3,['icsd-188449'],Tetragonal,P4mm,99.0,4mm,5.0,3.0,74.58215804793350,5.050542179423130,-8.63012045,-3.614668406583330
mp-3323,SrZrO3,"['icsd-187481', 'icsd-27046', 'icsd-89364', 'icsd-191829', 'icsd-188448', 'icsd-89365', 'icsd-290618', 'icsd-89366', 'icsd-89363', 'icsd-29153']",Cubic,Pm-3m,221.0,m-3m,5.0,3.0,73.96074740540560,5.092976318759590,-8.623552264,-3.6081002205833300
mp-1080575,SrZrO3,['icsd-188453'],Orthorhombic,Imma,74.0,mmm,10.0,3.0,139.44806583680600,5.402446176547390,-8.672668996,-3.657216952583330
mp-557203,SrZrO3,['icsd-41083'],Cubic,P2_13,198.0,23,40.0,3.0,592.0000195401840,5.090274630005100,-8.62373121625,-3.608279172833330
mp-613402,SrZrO3,['icsd-33666'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,85.49650328956370,4.405798138641200,-6.161220496,-1.1457684525833300
mp-558760,SrZrS3,['icsd-154103'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,461.5351916601780,3.9582074137901800,-6.6073160515,-2.0780073147083300
mp-5193,SrZrS3,"['icsd-154104', 'icsd-23287']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,474.6162826351480,3.8491136612747600,-6.608256288,-2.0789475512083300
mp-541570,SrZrSe3,['icsd-84723'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,530.3759627979630,5.206313945914520,-6.0233354895,-1.8783497862395800
mp-9890,TaAgO3,['icsd-40831'],Trigonal,R-3c,167.0,-3m,10.0,3.0,125.0421701330730,8.945674399821080,-8.316438579,-2.4103586255833300
mp-1187189,TaAgO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.96976476255000,8.743087804133680,-8.303033604,-2.3969536505833300
mp-561242,TaAgS3,['icsd-74442'],Orthorhombic,Cmc2_1,36.0,mm2,10.0,3.0,189.64022178739600,6.742514150089970,-6.379751501000000,-0.9598148542083340
